timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
440.68,3,0,3,0,-5.8600,1.2200,8.4200,56.2500,-88.8750,21.1250,0.70086669921875,0.16967773437500,0.69158935546875,0.04144287109375,moving
440.69,3,0,3,0,-2.5800,1.6900,6.0900,1.6875,-5.5000,15.1250,0.70111083984375,0.17071533203125,0.69104003906250,0.04223632812500,moving
440.70,3,0,3,0,-1.0200,1.2600,0.5700,-34.1875,63.6250,2.5625,0.69775390625000,0.16851806640625,0.69476318359375,0.04534912109375,moving
440.71,3,0,3,0,0.6000,0.8200,-0.7700,-45.3125,94.0625,-1.7500,0.69268798828125,0.16528320312500,0.70025634765625,0.04937744140625,moving
440.72,3,0,3,0,2.1500,0.4300,-1.5900,-53.8125,99.5000,0.5000,0.68737792968750,0.16162109375000,0.70599365234375,0.05413818359375,moving
440.73,3,0,3,0,3.1600,-0.1500,-1.5900,-52.7500,67.8125,1.8750,0.68389892578125,0.15820312500000,0.70977783203125,0.05847167968750,moving
440.74,3,0,3,0,5.1800,-0.8900,-0.1700,-43.3750,28.9375,4.9375,0.68267822265625,0.15582275390625,0.71124267578125,0.06182861328125,moving
440.75,3,0,3,0,5.7000,-1.3600,-0.6300,-36.1250,4.5000,10.7500,0.68286132812500,0.15429687500000,0.71112060546875,0.06475830078125,moving
440.76,3,0,3,0,6.2400,-1.3600,-0.1400,-30.6875,-13.6875,19.9375,0.68402099609375,0.15380859375000,0.70983886718750,0.06768798828125,moving
440.77,3,0,3,0,6.6100,-1.5500,-0.2600,-26.8750,-19.8125,30.5000,0.68542480468750,0.15417480468750,0.70806884765625,0.07092285156250,moving
440.78,3,0,3,0,7.2800,-1.1000,-0.6100,-25.6875,-12.1250,37.3125,0.68627929687500,0.15502929687500,0.70672607421875,0.07458496093750,moving
440.79,3,0,3,0,7.4800,-0.9300,-0.7700,-27.0625,0.6875,33.1250,0.68640136718750,0.15545654296875,0.70611572265625,0.07824707031250,moving
440.80,3,0,3,0,7.4300,-1.0300,-0.9300,-31.0625,19.6875,18.1875,0.68548583984375,0.15460205078125,0.70684814453125,0.08154296875000,moving
440.81,3,0,3,0,7.4300,-1.0300,-0.9300,-31.0625,19.6875,18.1875,0.68548583984375,0.15460205078125,0.70684814453125,0.08154296875000,moving
440.81,3,0,3,0,5.9800,-1.9800,-1.6100,-29.6250,24.5000,2.1250,0.68432617187500,0.15277099609375,0.70806884765625,0.08380126953125,moving
440.82,3,0,3,0,5.7900,-1.7100,-1.7000,-18.8125,10.8125,0.3750,0.68389892578125,0.15155029296875,0.70855712890625,0.08514404296875,moving
440.83,3,0,3,0,5.4600,-1.4900,-1.3500,-3.7500,-9.1875,2.0625,0.68450927734375,0.15155029296875,0.70794677734375,0.08538818359375,moving
440.84,3,0,3,0,4.6100,-1.3400,-0.9900,9.4375,-18.8125,1.3125,0.68554687500000,0.15234375000000,0.70690917968750,0.08465576171875,moving
