timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
177.30,3,1,3,3,2.2100,-7.7300,-4.4500,-0.5000,28.8125,-34.0000,0.20611572265625,-0.65930175781250,0.23712158203125,0.68304443359375,moving
177.31,3,1,3,3,2.3900,-7.1600,-3.6900,-16.3750,52.5625,-49.7500,0.20709228515625,-0.66375732421875,0.23419189453125,0.67944335937500,moving
177.32,3,1,3,3,2.1400,-6.8600,-3.2900,-14.7500,65.3125,-62.7500,0.20861816406250,-0.66918945312500,0.23083496093750,0.67480468750000,moving
177.33,3,1,3,3,1.6800,-6.1400,-2.8400,-7.5000,74.8750,-73.8125,0.21105957031250,-0.67523193359375,0.22741699218750,0.66918945312500,moving
177.34,3,1,3,3,0.9400,-5.4700,-2.3600,-0.6250,82.7500,-82.8125,0.21423339843750,-0.68170166015625,0.22399902343750,0.66271972656250,moving
177.35,3,1,3,3,0.4200,-3.5000,0.1700,6.8750,81.1875,-86.1250,0.21801757812500,-0.68798828125000,0.22070312500000,0.65606689453125,moving
177.36,3,1,3,3,0.0300,-1.2800,0.3500,42.9375,61.1875,-83.0000,0.22418212890625,-0.69226074218750,0.21929931640625,0.64996337890625,moving
177.37,3,1,3,3,0.8100,-0.2800,1.3800,84.3125,73.6875,-82.1250,0.23254394531250,-0.69635009765625,0.22052001953125,0.64221191406250,moving
177.38,3,1,3,3,0.8100,-0.2800,1.3800,84.3125,73.6875,-82.1250,0.23254394531250,-0.69635009765625,0.22052001953125,0.64221191406250,moving
177.38,3,1,3,3,0.0200,0.2200,1.4600,89.5000,67.0625,-86.5000,0.24157714843750,-0.69989013671875,0.22161865234375,0.63452148437500,moving
177.39,3,1,3,3,0.2600,1.9200,1.5500,79.9375,58.2500,-88.1875,0.25024414062500,-0.70312500000000,0.22180175781250,0.62750244140625,moving
177.40,3,1,3,3,-0.2800,2.7900,1.5600,71.5000,45.1875,-87.2500,0.25854492187500,-0.70574951171875,0.22131347656250,0.62139892578125,moving
177.41,3,1,3,3,-0.8400,4.0700,1.6300,70.9375,37.0000,-83.1250,0.26672363281250,-0.70770263671875,0.22082519531250,0.61578369140625,moving
177.42,3,1,3,3,-1.6300,5.5600,1.4700,67.6875,37.6250,-74.8125,0.27423095703125,-0.70959472656250,0.22070312500000,0.61041259765625,moving
177.43,3,1,3,3,-3.1800,7.5200,0.5100,48.4375,37.4375,-66.8125,0.28002929687500,-0.71173095703125,0.22003173828125,0.60546875000000,moving
177.44,3,1,3,3,-3.7200,9.1300,0.5300,21.4375,33.8125,-55.6250,0.28369140625000,-0.71405029296875,0.21850585937500,0.60156250000000,moving
177.45,3,1,3,3,-4.1400,10.4300,0.4900,8.8750,28.6250,-40.4375,0.28582763671875,-0.71612548828125,0.21716308593750,0.59863281250000,moving
177.46,3,1,3,3,-4.4000,11.3800,1.7300,19.1250,21.3750,-26.4375,0.28802490234375,-0.71722412109375,0.21704101562500,0.59625244140625,moving
177.47,3,1,3,3,-3.7500,10.2900,2.2600,39.7500,8.0000,-9.9375,0.29089355468750,-0.71685791015625,0.21868896484375,0.59472656250000,moving
177.48,3,1,3,3,-2.8300,7.9300,2.5100,51.4375,4.6875,3.8125,0.29376220703125,-0.71569824218750,0.22167968750000,0.59356689453125,moving
177.49,3,1,3,3,-2.7800,6.4100,2.4500,41.5000,14.0000,14.5625,0.29534912109375,-0.71508789062500,0.22509765625000,0.59222412109375,moving
177.50,3,1,3,3,-3.6900,5.8000,1.9100,18.0000,18.5625,23.0000,0.29492187500000,-0.71514892578125,0.22796630859375,0.59130859375000,moving
177.51,3,1,3,3,-3.8900,6.0800,1.7300,-10.5625,15.5625,27.1875,0.29248046875000,-0.71563720703125,0.22955322265625,0.59124755859375,moving
177.52,3,1,3,3,-3.8500,6.4500,1.5700,-30.4375,0.8750,33.1250,0.28881835937500,-0.71575927734375,0.23010253906250,0.59265136718750,moving
177.53,3,1,3,3,-3.5300,6.7500,1.2500,-43.2500,-16.0000,41.6875,0.28430175781250,-0.71520996093750,0.23010253906250,0.59564208984375,moving
177.54,3,1,3,3,-3.0700,6.7200,1.0100,-57.7500,-23.5000,51.6875,0.27844238281250,-0.71435546875000,0.22973632812500,0.59954833984375,moving
