timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
60.83,3,1,3,0,-0.2600,-2.6600,-2.3900,-43.4375,69.4375,-59.7500,0.38159179687500,-0.67254638671875,0.53887939453125,0.33416748046875,moving
60.83,3,1,3,0,-0.4200,-1.0300,-0.1300,3.5625,43.1250,-35.1875,0.38079833984375,-0.67535400390625,0.53833007812500,0.33026123046875,moving
60.84,3,1,3,0,-0.2400,-0.5000,3.0700,43.2500,17.5000,-4.7500,0.38269042968750,-0.67462158203125,0.53985595703125,0.32702636718750,moving
60.86,3,1,3,0,-0.4100,-1.0000,6.2900,61.4375,5.3125,17.9375,0.38555908203125,-0.67187500000000,0.54284667968750,0.32440185546875,moving
60.87,3,1,3,0,-0.1400,0.2600,3.1900,75.6875,-7.8750,37.8750,0.38928222656250,-0.66729736328125,0.54693603515625,0.32250976562500,moving
60.88,3,1,3,0,-0.5600,1.7400,4.9800,80.3125,-61.8125,49.6875,0.39550781250000,-0.66046142578125,0.54998779296875,0.32397460937500,moving
60.89,3,1,3,0,-1.3800,2.2200,2.5400,75.6250,-46.0625,52.2500,0.40057373046875,-0.65399169921875,0.55346679687500,0.32476806640625,moving
60.90,3,1,3,0,-2.3000,2.4500,2.2500,59.9375,-53.2500,42.7500,0.40533447265625,-0.64831542968750,0.55572509765625,0.32641601562500,moving
60.91,3,1,3,0,-2.8500,5.1600,4.0600,45.5625,-62.0625,27.1875,0.41015625000000,-0.64355468750000,0.55639648437500,0.32867431640625,moving
60.92,3,1,3,0,-2.3000,5.8100,3.3200,20.0625,-44.4375,12.8750,0.41308593750000,-0.64093017578125,0.55609130859375,0.33062744140625,moving
60.92,3,1,3,0,-1.8400,4.5900,1.5800,-1.0625,2.5000,6.0000,0.41271972656250,-0.64074707031250,0.55645751953125,0.33081054687500,moving
60.93,3,1,3,0,-0.9600,2.5300,0.4900,-16.1875,15.3125,6.8125,0.41088867187500,-0.64141845703125,0.55694580078125,0.33099365234375,moving
