timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,label
116.47,3,1,3,0,-0.5400,3.4300,-1.7100,-7.3750,13.5625,-19.6250,0.60186767578125,-0.21105957031250,-0.60076904296875,-0.48199462890625,moving
116.48,3,1,3,0,-0.5400,3.5200,-1.9000,-6.0000,9.2500,-29.1875,0.60101318359375,-0.20947265625000,-0.60058593750000,-0.48400878906250,moving
116.49,3,1,3,0,-0.5500,3.4700,-1.8100,-7.0000,4.5000,-37.5625,0.59948730468750,-0.20764160156250,-0.60070800781250,-0.48645019531250,moving
116.50,3,1,3,0,-0.5400,3.3800,-1.5300,-8.9375,0.6250,-45.1875,0.59741210937500,-0.20568847656250,-0.60113525390625,-0.48925781250000,moving
116.51,3,1,3,0,-1.1000,2.7700,-0.7300,-8.5000,-0.7500,-52.5625,0.59497070312500,-0.20343017578125,-0.60174560546875,-0.49249267578125,moving
116.52,3,1,3,0,-1.2500,2.1400,-0.5600,-5.8750,0.8125,-59.8750,0.59234619140625,-0.20050048828125,-0.60253906250000,-0.49591064453125,moving
116.53,3,1,3,0,-1.5200,1.2700,-0.5200,-6.6875,1.8750,-65.5625,0.58941650390625,-0.19732666015625,-0.60327148437500,-0.49969482421875,moving
116.54,3,1,3,0,-1.6800,0.2800,-0.5600,-9.8750,3.5000,-68.6250,0.58642578125000,-0.19403076171875,-0.60388183593750,-0.50378417968750,moving
116.55,3,1,3,0,-2.0800,-1.7500,-0.9900,-14.7500,4.6875,-69.6875,0.58331298828125,-0.19091796875000,-0.60412597656250,-0.50823974609375,moving
116.56,3,1,3,0,-2.0500,-2.6600,-1.2100,-22.3125,2.8750,-68.3750,0.58007812500000,-0.18829345703125,-0.60412597656250,-0.51293945312500,moving
116.57,3,1,3,0,-2.2000,-3.4400,-1.3100,-26.3750,-0.3750,-65.3750,0.57666015625000,-0.18615722656250,-0.60406494140625,-0.51763916015625,moving
116.58,3,1,3,0,-2.1000,-4.3100,-1.4900,-23.3750,-2.1875,-62.0000,0.57336425781250,-0.18414306640625,-0.60412597656250,-0.52191162109375,moving
116.59,3,1,3,0,-1.6700,-5.7300,-2.0900,-13.7500,-4.6250,-56.5625,0.57031250000000,-0.18200683593750,-0.60461425781250,-0.52545166015625,moving
116.60,3,1,3,0,-1.6400,-6.4400,-2.5300,-2.0000,-4.6250,-47.6250,0.56781005859375,-0.17980957031250,-0.60552978515625,-0.52783203125000,moving
116.61,3,1,3,0,-1.5800,-7.1700,-2.9200,9.0625,-5.6250,-37.1875,0.56591796875000,-0.17767333984375,-0.60681152343750,-0.52911376953125,moving
116.62,3,1,3,0,-0.7200,-8.6400,-3.9500,20.7500,-4.0000,-23.5625,0.56494140625000,-0.17553710937500,-0.60833740234375,-0.52911376953125,moving
116.63,3,1,3,0,0.1300,-8.8000,-3.8000,37.1875,-4.3125,-9.0625,0.56481933593750,-0.17346191406250,-0.61041259765625,-0.52746582031250,moving
116.64,3,1,3,0,1.1400,-9.0000,-3.1000,52.8750,-10.6250,6.5625,0.56536865234375,-0.17169189453125,-0.61328125000000,-0.52416992187500,moving
116.65,3,1,3,0,2.0100,-9.0800,-2.0000,56.4375,-18.9375,21.0000,0.56616210937500,-0.17089843750000,-0.61651611328125,-0.51977539062500,moving
116.66,3,1,3,0,3.1600,-8.0700,1.3400,42.0000,-32.0625,30.5000,0.56640625000000,-0.17193603515625,-0.61950683593750,-0.51550292968750,moving
116.67,3,1,3,0,3.1600,-8.0700,1.3400,42.0000,-32.0625,30.5000,0.56640625000000,-0.17193603515625,-0.61950683593750,-0.51550292968750,moving
116.67,3,1,3,0,3.4700,-6.0700,3.0700,18.0625,-46.0000,40.2500,0.56604003906250,-0.17535400390625,-0.62200927734375,-0.51184082031250,moving
116.68,3,1,3,0,4.1000,-4.0400,4.1200,2.3750,-48.3750,53.3125,0.56579589843750,-0.18029785156250,-0.62365722656250,-0.50830078125000,moving
116.69,3,1,3,0,4.9100,-2.7000,4.5200,3.1250,-38.5625,69.6875,0.56683349609375,-0.18566894531250,-0.62463378906250,-0.50402832031250,moving
116.70,3,1,3,0,4.8100,-1.8700,2.6900,7.0000,-21.1250,84.5000,0.56951904296875,-0.19091796875000,-0.62457275390625,-0.49908447265625,moving
116.71,3,1,3,0,3.7400,-1.8500,1.4400,4.1250,-4.8125,96.2500,0.57354736328125,-0.19616699218750,-0.62335205078125,-0.49395751953125,moving
116.72,3,1,3,0,2.7300,-1.7100,0.5900,3.8125,1.1875,103.4375,0.57812500000000,-0.20159912109375,-0.62164306640625,-0.48852539062500,moving
116.73,3,1,3,0,1.7000,-0.9900,-0.1400,7.2500,-0.1250,105.9375,0.58276367187500,-0.20703125000000,-0.62005615234375,-0.48272705078125,moving
