timestamp,calib_mag,calib_accel,calib_gyro,calib_sys,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z
1721764463.34,0,0,3,0,0.0600,-0.0300,-0.4400,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.35,0,0,3,0,0.0600,-0.0200,-0.4300,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.36,0,0,3,0,0.0700,-0.0300,-0.4400,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.37,0,0,3,0,0.0400,-0.0200,-0.4600,-0.0625,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.38,0,0,3,0,0.0600,-0.0200,-0.4500,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.39,0,0,3,0,0.0600,0.0000,-0.4300,0.0625,-0.1875,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.40,0,0,3,0,0.0800,0.0000,-0.4600,-0.0625,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.41,0,0,3,0,0.0600,0.0100,-0.4600,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.42,0,0,3,0,0.0600,0.0000,-0.4400,0.0000,0.0625,-0.0625,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.43,0,0,3,0,0.0800,0.0000,-0.4100,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.44,0,0,3,0,0.0700,-0.0300,-0.4100,0.0000,0.0625,0.0625,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.45,0,0,3,0,0.0700,0.0000,-0.4400,0.0000,0.1250,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.46,0,0,3,0,0.0500,-0.0100,-0.4300,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.47,0,0,3,0,0.0600,-0.0100,-0.4300,0.0000,0.1250,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.48,0,0,3,0,0.0600,-0.0100,-0.4700,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.49,0,0,3,0,0.0600,0.0000,-0.4600,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.50,0,0,3,0,0.0500,-0.0100,-0.4400,0.0625,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.51,0,0,3,0,0.0700,0.0100,-0.4300,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.52,0,0,3,0,0.0500,0.0000,-0.4400,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.53,0,0,3,0,0.0600,-0.0100,-0.4300,0.0000,-0.1250,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.54,0,0,3,0,0.0700,0.0000,-0.4700,-0.0625,0.0625,-0.0625,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.55,0,0,3,0,0.0500,-0.0300,-0.4200,-0.0625,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.56,0,0,3,0,0.0500,-0.0200,-0.4600,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.57,0,0,3,0,0.0600,-0.0400,-0.4300,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.58,0,0,3,0,0.0700,-0.0100,-0.4700,0.0000,0.1250,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.59,0,0,3,0,0.0800,0.0000,-0.4700,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.60,0,0,3,0,0.0900,-0.0100,-0.4600,0.0000,-0.1875,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.61,0,0,3,0,0.0800,0.0000,-0.4300,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05535888671875,-0.00006103515625
1721764463.62,0,0,3,0,0.0700,0.0100,-0.4200,-0.0625,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.63,0,0,3,0,0.0700,0.0200,-0.4400,0.0000,-0.1250,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.64,0,0,3,0,0.0700,-0.0200,-0.4500,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.65,0,0,3,0,0.0800,-0.0400,-0.4500,0.0000,0.2500,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.66,0,0,3,0,0.0800,-0.0300,-0.4400,0.0000,-0.1250,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.67,0,0,3,0,0.0800,-0.0200,-0.4500,0.0000,0.0625,-0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.68,0,0,3,0,0.0600,-0.0300,-0.4700,0.0000,0.1250,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.69,0,0,3,0,0.0900,0.0000,-0.4600,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.70,0,0,3,0,0.0700,-0.0100,-0.4500,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.71,0,0,3,0,0.0500,0.0000,-0.4200,0.0000,0.0000,0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.72,0,0,3,0,0.0700,0.0000,-0.4400,0.0625,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.73,0,0,3,0,0.0500,0.0000,-0.4500,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.74,0,0,3,0,0.0500,0.0000,-0.4500,0.0000,0.0000,0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.75,0,0,3,0,0.0300,0.0000,-0.4700,0.0625,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.76,0,0,3,0,0.0600,-0.0300,-0.4200,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.77,0,0,3,0,0.0600,-0.0200,-0.4500,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.78,0,0,3,0,0.0500,-0.0300,-0.4100,0.0625,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.79,0,0,3,0,0.0700,-0.0200,-0.4600,0.0625,0.0000,0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.80,0,0,3,0,0.0900,-0.0100,-0.4400,-0.0625,-0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.81,0,0,3,0,0.0700,0.0100,-0.4700,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.82,0,0,3,0,0.0700,0.0000,-0.4700,-0.0625,0.1250,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.83,0,0,3,0,0.0600,0.0000,-0.4200,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.84,0,0,3,0,0.0800,0.0000,-0.4300,0.1250,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.85,0,0,3,0,0.0700,0.0000,-0.4300,-0.1250,0.1875,-0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.86,0,0,3,0,0.0800,-0.0100,-0.4500,0.0000,0.1250,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.87,0,0,3,0,0.0700,-0.0200,-0.4500,0.0000,-0.1875,-0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.88,0,0,3,0,0.0500,0.0000,-0.4500,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.89,0,0,3,0,0.0700,-0.0300,-0.4600,0.0000,-0.1250,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.90,0,0,3,0,0.0600,-0.0100,-0.4500,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.91,0,0,3,0,0.0600,0.0000,-0.4300,0.0625,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.92,0,0,3,0,0.0700,0.0100,-0.4300,0.0625,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.93,0,0,3,0,0.0700,0.0100,-0.4500,0.0625,0.0000,-0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.94,0,0,3,0,0.0600,0.0000,-0.4600,0.0000,0.1875,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.95,0,0,3,0,0.0700,-0.0300,-0.4600,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.96,0,0,3,0,0.0700,-0.0300,-0.4000,0.0000,-0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.97,0,0,3,0,0.0700,-0.0200,-0.4200,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.98,0,0,3,0,0.0800,-0.0200,-0.4400,0.0000,-0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764463.99,0,0,3,0,0.0500,-0.0400,-0.4600,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.00,0,0,3,0,0.0800,0.0200,-0.4400,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.01,0,0,3,0,0.0600,0.0000,-0.4200,0.0000,0.0625,-0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.02,0,0,3,0,0.0600,0.0100,-0.4300,0.0000,0.0000,-0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.03,0,0,3,0,0.0700,0.0100,-0.4200,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.04,0,0,3,0,0.0600,0.0000,-0.4700,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.05,0,0,3,0,0.0800,-0.0100,-0.4200,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.06,0,0,3,0,0.0600,-0.0400,-0.4400,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.07,0,0,3,0,0.0700,-0.0200,-0.4700,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.08,0,0,3,0,0.0600,-0.0300,-0.4300,0.0000,0.1250,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.09,0,0,3,0,0.0700,0.0000,-0.4200,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.10,0,0,3,0,0.0700,0.0000,-0.4100,0.0000,0.0000,0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.11,0,0,3,0,0.0700,0.0000,-0.4500,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.12,0,0,3,0,0.0600,0.0100,-0.4600,0.0000,-0.1250,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.13,0,0,3,0,0.0900,0.0100,-0.4400,0.0000,0.0000,-0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.14,0,0,3,0,0.0700,0.0100,-0.4800,-0.1250,0.2500,-0.0625,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.15,0,0,3,0,0.0700,-0.0100,-0.4200,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.16,0,0,3,0,0.0500,-0.0100,-0.4200,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.17,0,0,3,0,0.0600,-0.0300,-0.4300,-0.0625,0.1250,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.18,0,0,3,0,0.0900,-0.0200,-0.4400,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05529785156250,-0.00006103515625
1721764464.19,0,0,3,0,0.0700,0.0000,-0.4500,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.20,0,0,3,0,0.0700,-0.0100,-0.4600,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.21,0,0,3,0,0.0600,0.0000,-0.4600,0.0000,0.0000,0.1250,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.22,0,0,3,0,0.0600,-0.0300,-0.3900,0.0000,-0.1250,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.23,0,0,3,0,0.0600,0.0100,-0.4200,-0.0625,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.24,0,0,3,0,0.0700,0.0000,-0.4300,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.25,0,0,3,0,0.0700,0.0000,-0.4400,0.0000,-0.0625,0.0625,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.26,0,0,3,0,0.0800,-0.0100,-0.4400,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.27,0,0,3,0,0.0500,-0.0300,-0.4200,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.28,0,0,3,0,0.0500,-0.0300,-0.4400,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.29,0,0,3,0,0.0400,-0.0200,-0.4700,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.30,0,0,3,0,0.0700,0.0000,-0.4200,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.31,0,0,3,0,0.0500,-0.0200,-0.4500,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.32,0,0,3,0,0.0500,0.0100,-0.4400,0.0000,0.0000,0.0625,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.33,0,0,3,0,0.0500,0.0100,-0.4100,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.34,0,0,3,0,0.0500,0.0000,-0.4500,0.0000,0.1250,-0.0625,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.35,0,0,3,0,0.0600,-0.0100,-0.4500,0.0000,0.0625,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.36,0,0,3,0,0.0600,-0.0200,-0.4600,0.0000,-0.0625,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.37,0,0,3,0,0.0500,-0.0300,-0.4400,0.0625,-0.0625,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.38,0,0,3,0,0.0700,-0.0200,-0.4400,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.39,0,0,3,0,0.0700,-0.0300,-0.4500,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.40,0,0,3,0,0.0600,-0.0300,-0.4500,0.0000,0.0000,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.41,0,0,3,0,0.0500,-0.0300,-0.4400,0.0000,-0.0625,-0.0625,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.42,0,0,3,0,0.0600,-0.0100,-0.4200,0.0625,-0.0625,0.0000,0.99841308593750,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.43,0,0,3,0,0.0700,-0.0100,-0.4200,0.0000,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.44,0,0,3,0,0.0700,0.0000,-0.4300,0.0000,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.45,0,0,3,0,0.0700,0.0000,-0.4200,0.0000,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.46,0,0,3,0,0.0600,-0.0100,-0.4300,0.0000,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.47,0,0,3,0,0.0800,-0.0200,-0.4500,-0.0625,0.1875,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.48,0,0,3,0,0.0800,-0.0300,-0.4600,0.0000,0.0625,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.49,0,0,3,0,0.0500,-0.0300,-0.4500,-0.0625,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.50,0,0,3,0,0.0500,-0.0200,-0.4400,0.0000,0.0625,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.51,0,0,3,0,0.0600,0.0000,-0.4300,0.0000,0.0625,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.52,0,0,3,0,0.0500,0.0200,-0.4400,0.0000,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.53,0,0,3,0,0.0700,0.0000,-0.4400,0.0000,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.54,0,0,3,0,0.0500,0.0100,-0.4400,0.0000,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.55,0,0,3,0,0.0700,0.0000,-0.4500,-0.0625,0.1250,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.56,0,0,3,0,0.0500,-0.0300,-0.4400,0.1250,-0.1250,0.1250,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.57,0,0,3,0,0.0500,-0.0200,-0.4200,0.0000,-0.1250,0.0625,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.58,0,0,3,0,0.0600,-0.0400,-0.4400,0.0000,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.59,0,0,3,0,0.0700,-0.0100,-0.4600,0.0000,0.0000,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.60,0,0,3,0,0.0700,-0.0100,-0.4400,0.0625,-0.0625,0.0000,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.61,0,0,3,0,0.0600,-0.0200,-0.4600,-0.0625,0.1250,-0.0625,0.99847412109375,0.00769042968750,0.05523681640625,-0.00006103515625
1721764464.62,0,0,3,0,0.0500,-0.0100,-0.4300,0.0000,0.0000,0.0625,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.63,0,0,3,0,0.0700,-0.0100,-0.4300,0.0625,-0.2500,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.64,0,0,3,0,0.0600,0.0000,-0.4600,-0.0625,0.0625,-0.0625,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.65,0,0,3,0,0.0300,0.0000,-0.4700,-0.0625,0.1250,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.66,0,0,3,0,0.0700,0.0000,-0.4500,0.0625,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.67,0,0,3,0,0.0700,0.0000,-0.4300,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.68,0,0,3,0,0.0700,-0.0200,-0.4500,-0.0625,0.2500,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.69,0,0,3,0,0.0600,-0.0300,-0.4500,0.0625,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.70,0,0,3,0,0.0600,0.0000,-0.4300,0.0000,-0.0625,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.71,0,0,3,0,0.0600,-0.0100,-0.4400,0.0000,0.0625,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.72,0,0,3,0,0.0700,-0.0200,-0.4500,0.0000,0.0625,0.0625,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.73,0,0,3,0,0.0700,-0.0100,-0.4200,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.74,0,0,3,0,0.0600,0.0000,-0.4300,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.75,0,0,3,0,0.0600,0.0000,-0.4400,0.0000,0.1875,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.76,0,0,3,0,0.0800,0.0000,-0.4200,0.0000,0.1250,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.77,0,0,3,0,0.0500,-0.0200,-0.4300,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.78,0,0,3,0,0.0700,-0.0200,-0.4300,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.79,0,0,3,0,0.0700,-0.0200,-0.4500,0.0000,0.1875,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.80,0,0,3,0,0.0600,-0.0200,-0.4500,0.0000,-0.0625,0.0000,0.99847412109375,0.00762939453125,0.05523681640625,-0.00006103515625
1721764464.81,0,0,3,0,0.0700,-0.0200,-0.4300,0.0000,0.0625,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.82,0,0,3,0,0.0600,0.0000,-0.4700,0.0000,0.1250,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.83,0,0,3,0,0.0900,0.0000,-0.4300,0.0625,-0.1875,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.84,0,0,3,0,0.0700,0.0000,-0.4400,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.85,0,0,3,0,0.0600,0.0000,-0.4500,-0.1250,0.1250,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.86,0,0,3,0,0.0800,-0.0200,-0.4300,0.1250,-0.0625,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.87,0,0,3,0,0.0800,0.0000,-0.4300,0.0000,-0.0625,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.88,0,0,3,0,0.0500,-0.0400,-0.4200,-0.1250,0.2500,0.0625,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.89,0,0,3,0,0.0500,-0.0100,-0.4600,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.90,0,0,3,0,0.0500,-0.0200,-0.4100,0.1250,-0.3125,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.91,0,0,3,0,0.0500,0.0000,-0.4400,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.92,0,0,3,0,0.0500,0.0100,-0.4400,0.0000,0.3125,-0.1250,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.93,0,0,3,0,0.0600,0.0000,-0.4500,0.0000,-0.0625,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.94,0,0,3,0,0.0500,0.0000,-0.4600,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.95,0,0,3,0,0.0500,0.0000,-0.4600,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.96,0,0,3,0,0.0500,0.0000,-0.4500,0.0000,-0.0625,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.97,0,0,3,0,0.0800,0.0000,-0.4400,0.0000,-0.0625,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.98,0,0,3,0,0.0600,-0.0100,-0.4500,0.0000,0.0625,0.0625,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764464.99,0,0,3,0,0.0900,-0.0200,-0.4500,0.0000,0.0625,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764465.00,0,0,3,0,0.0500,-0.0100,-0.4400,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764465.01,0,0,3,0,0.0600,-0.0300,-0.4300,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764465.02,0,0,3,0,0.0600,0.0000,-0.4700,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764465.03,0,0,3,0,0.0700,0.0000,-0.4600,0.0000,-0.3125,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764465.04,0,0,3,0,0.0600,0.0100,-0.4300,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764465.05,0,0,3,0,0.0600,-0.0200,-0.4300,0.0000,0.0000,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764465.06,0,0,3,0,0.0700,-0.0100,-0.4200,0.0000,-0.1875,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
1721764465.07,0,0,3,0,0.0600,-0.0100,-0.4300,0.0000,-0.0625,0.0000,0.99847412109375,0.00762939453125,0.05517578125000,-0.00006103515625
