timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z
352.62,453526.619441929,28,3,3,3,2,7.96,-3.72,2.19,-1.0,-0.35,0.12,6.6875,1.0,6.5625,0.32916259765625,0.43963623046875,-0.44854736328125,0.705078125,-18.875,5.75,-12.5,8.97,-3.36,2.06
352.63,453526.619441929,28,3,3,3,2,7.97,-3.75,2.2,-0.99,-0.37,0.12,5.25,1.6875,7.6875,0.32855224609375,0.43939208984375,-0.44842529296875,0.70556640625,-18.875,5.75,-12.5,8.97,-3.37,2.07
352.64,453526.623376513,28,3,3,3,2,8.03,-3.66,2.14,-0.92,-0.27,0.05,3.4375,1.6875,7.6875,0.3280029296875,0.4390869140625,-0.448486328125,0.70599365234375,-18.875,5.75,-12.5,8.96,-3.38,2.08
352.65,453526.623376513,28,3,3,3,2,8.12,-3.61,2.03,-0.83,-0.21,-0.05,2.25,2.0625,7.5625,0.32757568359375,0.438720703125,-0.44854736328125,0.7064208984375,-18.875,5.75,-12.5,8.96,-3.39,2.08
352.66,453526.626266409,28,3,3,3,2,8.31,-3.62,1.94,-0.63,-0.21,-0.14,0.8125,2.6875,7.375,0.3271484375,0.43829345703125,-0.44873046875,0.706787109375,-18.875,5.75,-12.5,8.95,-3.4,2.08
352.67,453526.626266409,28,3,3,3,2,8.41,-3.69,1.98,-0.53,-0.27,-0.1,-0.6875,4.0625,6.9375,0.32818603515625,0.43695068359375,-0.44970703125,0.70648193359375,-19.6875,6.1875,-11.6875,8.94,-3.41,2.09
352.68,453526.631651618,28,3,3,3,2,8.65,-3.81,1.9,-0.28,-0.38,-0.19,-2.3125,5.5625,6.4375,0.328125,0.436279296875,-0.44989013671875,0.706787109375,-19.6875,6.1875,-11.6875,8.94,-3.42,2.1
352.69,453526.631651618,28,3,3,3,2,9.32,-3.99,1.7,0.39,-0.55,-0.4,-4.5,7.0,5.375,0.3282470703125,0.43548583984375,-0.4501953125,0.70703125,-19.6875,6.1875,-11.6875,8.93,-3.43,2.11
352.7,453526.634286618,28,3,3,3,2,9.7,-3.92,1.91,0.77,-0.48,-0.2,-7.25,8.6875,3.5,0.32861328125,0.43463134765625,-0.45050048828125,0.70721435546875,-19.6875,6.1875,-11.6875,8.93,-3.44,2.12
352.71,453526.634286618,28,3,3,3,2,9.97,-3.86,2.26,1.04,-0.4,0.13,-9.625,9.1875,0.75,0.32928466796875,0.4337158203125,-0.45086669921875,0.70721435546875,-19.6875,6.1875,-11.6875,8.92,-3.45,2.12
352.72,453526.643077452,28,3,3,3,2,10.05,-3.87,2.62,1.12,-0.42,0.48,-10.375,9.25,-1.6875,0.33172607421875,0.43194580078125,-0.4521484375,0.70635986328125,-19.6875,6.5625,-12.0625,8.92,-3.45,2.13
352.73,453526.643077452,28,3,3,3,2,10.21,-4.13,2.3,1.28,-0.68,0.16,-8.8125,8.75,-3.25,0.3326416015625,0.4312744140625,-0.45233154296875,0.70623779296875,-19.6875,6.5625,-12.0625,8.92,-3.45,2.14
352.74,453526.675121883,28,3,3,3,2,10.28,-4.27,2.11,1.35,-0.82,-0.04,-6.6875,9.8125,-4.1875,0.33355712890625,0.43060302734375,-0.4522705078125,0.70623779296875,-19.6875,6.5625,-12.0625,8.92,-3.44,2.15
352.75,453526.675121883,28,3,3,3,2,10.19,-4.32,2.13,1.27,-0.88,-0.04,-5.1875,10.875,-5.125,0.33447265625,0.42999267578125,-0.45208740234375,0.706298828125,-19.6875,6.5625,-12.0625,8.92,-3.44,2.17
352.76,453526.688528446,28,3,3,3,2,9.95,-4.25,2.27,1.02,-0.81,0.09,-3.3125,11.75,-5.625,0.33538818359375,0.42938232421875,-0.45172119140625,0.7064208984375,-19.6875,6.5625,-12.0625,8.92,-3.43,2.18
352.77,453526.688528446,28,3,3,3,2,9.34,-3.94,2.18,0.42,-0.51,-0.02,-0.5625,11.4375,-5.3125,0.33795166015625,0.42779541015625,-0.4522705078125,0.70587158203125,-18.5625,6.1875,-12.875,8.92,-3.42,2.2
352.78,453526.703341677,28,3,3,3,2,9.03,-3.77,2.1,0.11,-0.36,-0.12,1.6875,12.6875,-4.0625,0.338623046875,0.42718505859375,-0.45166015625,0.706298828125,-18.5625,6.1875,-12.875,8.91,-3.41,2.22
352.79,453526.703341677,28,3,3,3,2,8.7,-3.57,2.03,-0.2,-0.16,-0.21,2.625,13.0625,-2.6875,0.33917236328125,0.42657470703125,-0.45098876953125,0.706787109375,-18.5625,6.1875,-12.875,8.91,-3.41,2.24
352.8,453526.732596888,28,3,3,3,2,8.41,-3.39,1.99,-0.49,0.01,-0.27,2.25,12.625,-1.3125,0.3397216796875,0.4259033203125,-0.450439453125,0.70733642578125,-18.5625,6.1875,-12.875,8.9,-3.41,2.26
352.81,453526.732596888,28,3,3,3,2,7.95,-3.02,1.83,-0.95,0.38,-0.45,1.625,12.0625,-0.0625,0.340087890625,0.42523193359375,-0.449951171875,0.70782470703125,-18.5625,6.1875,-12.875,8.9,-3.41,2.28
352.82,453526.747955067,28,3,3,3,2,7.83,-2.86,1.79,-1.06,0.55,-0.51,0.25,11.125,0.4375,0.34197998046875,0.42364501953125,-0.45050048828125,0.70758056640625,-18.1875,6.1875,-11.6875,8.9,-3.41,2.3
352.83,453526.747955067,28,3,3,3,2,7.78,-2.73,1.78,-1.1,0.68,-0.53,-1.9375,9.8125,0.8125,0.34234619140625,0.42291259765625,-0.45037841796875,0.7078857421875,-18.1875,6.1875,-11.6875,8.89,-3.41,2.32
352.84,453526.763019652,28,3,3,3,2,7.78,-2.66,1.82,-1.11,0.74,-0.5,-4.6875,8.375,0.9375,0.34283447265625,0.4222412109375,-0.450439453125,0.7080078125,-18.1875,6.1875,-11.6875,8.89,-3.41,2.33
352.85,453526.763019652,28,3,3,3,2,7.94,-2.68,1.86,-0.94,0.73,-0.46,-7.625,6.625,0.625,0.34332275390625,0.42156982421875,-0.45074462890625,0.7080078125,-18.1875,6.1875,-11.6875,8.88,-3.42,2.33
352.86,453526.793517155,28,3,3,3,2,8.08,-2.78,1.88,-0.8,0.63,-0.45,-10.25,5.0,0.375,0.3438720703125,0.42095947265625,-0.45123291015625,0.707763671875,-18.1875,6.1875,-11.6875,8.88,-3.42,2.33
352.87,453526.793517155,28,3,3,3,2,8.24,-2.93,1.91,-0.63,0.49,-0.42,-12.375,3.5,0.3125,0.3458251953125,0.41949462890625,-0.45269775390625,0.706787109375,-19.25,6.5625,-12.0625,8.88,-3.42,2.33
352.88,453526.808597312,28,3,3,3,2,8.64,-3.27,1.93,-0.23,0.16,-0.39,-13.875,2.75,0.1875,0.346435546875,0.41888427734375,-0.45343017578125,0.706298828125,-19.25,6.5625,-12.0625,8.88,-3.43,2.33
352.89,453526.808597312,28,3,3,3,2,8.82,-3.44,2.01,-0.05,0.0,-0.31,-14.4375,2.0625,-0.1875,0.3470458984375,0.4183349609375,-0.45428466796875,0.705810546875,-19.25,6.5625,-12.0625,8.88,-3.44,2.32
352.9,453526.823160856,28,3,3,3,2,8.97,-3.6,2.07,0.09,-0.15,-0.24,-13.9375,1.875,-0.875,0.34771728515625,0.4178466796875,-0.45501708984375,0.705322265625,-19.25,6.5625,-12.0625,8.88,-3.44,2.32
352.91,453526.823160856,28,3,3,3,2,9.1,-3.75,2.12,0.22,-0.3,-0.19,-12.8125,2.0625,-1.5,0.34832763671875,0.4173583984375,-0.4556884765625,0.704833984375,-19.25,6.5625,-12.0625,8.88,-3.44,2.31
352.92,453526.854823359,28,3,3,3,2,9.14,-3.88,2.17,0.26,-0.43,-0.13,-11.0625,2.0625,-2.125,0.34979248046875,0.41650390625,-0.45672607421875,0.7039794921875,-19.25,5.75,-13.1875,8.88,-3.44,2.31
352.93,453526.854823359,28,3,3,3,2,9.09,-3.83,2.15,0.21,-0.38,-0.15,-9.1875,2.25,-2.625,0.350341796875,0.4161376953125,-0.4571533203125,0.70361328125,-19.25,5.75,-13.1875,8.88,-3.44,2.31
352.94,453526.869992058,28,3,3,3,2,9.05,-3.8,2.17,0.17,-0.35,-0.13,-7.6875,3.0625,-2.625,0.35089111328125,0.41583251953125,-0.4573974609375,0.703369140625,-19.25,5.75,-13.1875,8.88,-3.44,2.31
352.95,453526.869992058,28,3,3,3,2,8.99,-3.74,2.19,0.1,-0.29,-0.11,-6.5,3.875,-2.4375,0.3514404296875,0.41552734375,-0.4576416015625,0.703125,-19.25,5.75,-13.1875,8.88,-3.44,2.31
352.96,453526.885756487,28,3,3,3,2,8.91,-3.61,2.27,0.02,-0.16,-0.04,-5.5,4.6875,-1.875,0.3519287109375,0.41510009765625,-0.457763671875,0.70306396484375,-19.25,5.75,-13.1875,8.88,-3.44,2.31
352.97,453526.885756487,28,3,3,3,2,8.85,-3.57,2.25,-0.02,-0.12,-0.07,-4.5,5.25,-1.4375,0.3533935546875,0.4140625,-0.45849609375,0.7025146484375,-19.25,6.1875,-13.1875,8.88,-3.44,2.32
352.98,453526.917786803,28,3,3,3,2,8.82,-3.52,2.27,-0.05,-0.07,-0.05,-3.4375,5.4375,-1.0,0.353759765625,0.41363525390625,-0.45849609375,0.7025146484375,-19.25,6.1875,-13.1875,8.88,-3.44,2.32
352.99,453526.917786803,28,3,3,3,2,8.77,-3.48,2.25,-0.1,-0.03,-0.07,-2.5625,5.8125,-0.625,0.3541259765625,0.4132080078125,-0.45849609375,0.70257568359375,-19.25,6.1875,-13.1875,8.87,-3.44,2.33
353.0,453526.93123045,28,3,3,3,2,8.75,-3.38,2.27,-0.12,0.06,-0.06,-1.9375,6.4375,-0.75,0.3544921875,0.41278076171875,-0.4583740234375,0.70269775390625,-19.25,6.1875,-13.1875,8.87,-3.44,2.34
353.01,453526.93123045,28,3,3,3,2,8.74,-3.31,2.26,-0.12,0.13,-0.08,-1.8125,6.5,-1.3125,0.3548583984375,0.41241455078125,-0.458251953125,0.70281982421875,-19.25,6.1875,-13.1875,8.87,-3.44,2.35
353.02,453526.945488837,28,3,3,3,2,8.72,-3.25,2.27,-0.14,0.19,-0.08,-1.875,6.4375,-1.6875,0.35650634765625,0.4112548828125,-0.45880126953125,0.70233154296875,-18.875,6.1875,-13.5625,8.87,-3.44,2.36
353.03,453526.945488837,28,3,3,3,2,8.7,-3.22,2.23,-0.16,0.21,-0.13,-2.4375,6.1875,-2.0,0.35699462890625,0.41082763671875,-0.45867919921875,0.702392578125,-18.875,6.1875,-13.5625,8.87,-3.44,2.36
353.04,453526.973613371,28,3,3,3,2,8.71,-3.26,2.21,-0.15,0.17,-0.16,-2.875,6.25,-2.125,0.357421875,0.41046142578125,-0.4586181640625,0.70245361328125,-18.875,6.1875,-13.5625,8.87,-3.44,2.37
353.05,453526.973613371,28,3,3,3,2,8.7,-3.32,2.24,-0.16,0.11,-0.14,-3.25,6.1875,-2.1875,0.35797119140625,0.4100341796875,-0.45855712890625,0.70245361328125,-18.875,6.1875,-13.5625,8.86,-3.43,2.38
353.06,453526.988895612,28,3,3,3,2,8.7,-3.35,2.27,-0.16,0.07,-0.11,-3.6875,6.125,-2.25,0.35845947265625,0.40966796875,-0.45849609375,0.70245361328125,-18.875,6.1875,-13.5625,8.86,-3.43,2.39
353.07,453526.988895612,28,3,3,3,2,8.74,-3.4,2.33,-0.12,0.03,-0.06,-4.5,6.1875,-2.125,0.36053466796875,0.40826416015625,-0.45941162109375,0.70166015625,-18.875,6.875,-12.875,8.86,-3.43,2.39
353.08,453527.004867436,28,3,3,3,2,8.76,-3.39,2.3,-0.09,0.04,-0.09,-5.1875,6.375,-1.875,0.361083984375,0.40777587890625,-0.45947265625,0.70159912109375,-18.875,6.875,-12.875,8.86,-3.43,2.4
353.09,453527.004867436,28,3,3,3,2,8.81,-3.39,2.32,-0.04,0.04,-0.08,-5.8125,6.5625,-1.5625,0.36163330078125,0.4072265625,-0.4595947265625,0.7015380859375,-18.875,6.875,-12.875,8.86,-3.43,2.41
353.1,453527.035817804,28,3,3,3,2,8.85,-3.39,2.44,0.0,0.03,0.02,-6.875,6.9375,-1.5,0.3623046875,0.40667724609375,-0.459716796875,0.70147705078125,-18.875,6.875,-12.875,8.86,-3.43,2.41
353.11,453527.035817804,28,3,3,3,2,8.85,-3.45,2.57,0.0,-0.02,0.14,-7.9375,6.625,-1.375,0.3629150390625,0.40606689453125,-0.4599609375,0.70135498046875,-18.875,6.875,-12.875,8.85,-3.43,2.42
353.12,453527.049724784,28,3,3,3,2,8.83,-3.49,2.49,-0.01,-0.05,0.06,-8.25,6.0625,-1.25,0.36468505859375,0.40472412109375,-0.46087646484375,0.7005615234375,-18.5625,6.1875,-13.5625,8.85,-3.43,2.42
353.13,453527.049724784,28,3,3,3,2,8.84,-3.48,2.33,-0.01,-0.04,-0.09,-7.6875,5.6875,-0.5,0.36517333984375,0.40411376953125,-0.461181640625,0.70050048828125,-18.5625,6.1875,-13.5625,8.85,-3.44,2.43
353.14,453527.064075723,28,3,3,3,2,8.8,-3.45,2.32,-0.04,-0.01,-0.11,-7.1875,5.9375,0.1875,0.36566162109375,0.403564453125,-0.46142578125,0.70037841796875,-18.5625,6.1875,-13.5625,8.85,-3.44,2.43
353.15,453527.064075723,28,3,3,3,2,8.69,-3.59,2.51,-0.15,-0.14,0.07,-8.25,6.625,1.0,0.36614990234375,0.40283203125,-0.46173095703125,0.7003173828125,-18.5625,6.1875,-13.5625,8.84,-3.44,2.44
353.16,453527.095075466,28,3,3,3,2,8.68,-3.65,2.43,-0.15,-0.2,-0.01,-9.4375,6.625,1.625,0.36663818359375,0.40203857421875,-0.46221923828125,0.70025634765625,-18.5625,6.1875,-13.5625,8.84,-3.45,2.44
353.17,453527.095075466,28,3,3,3,2,8.7,-3.62,2.25,-0.13,-0.16,-0.19,-9.0625,6.125,2.0625,0.3682861328125,0.400390625,-0.46343994140625,0.699462890625,-17.875,6.1875,-13.5625,8.84,-3.46,2.45
353.18,453527.11066828,28,3,3,3,2,8.71,-3.56,2.4,-0.11,-0.09,-0.05,-7.9375,5.9375,2.625,0.36865234375,0.399658203125,-0.4638671875,0.699462890625,-17.875,6.1875,-13.5625,8.83,-3.47,2.45
353.19,453527.11066828,28,3,3,3,2,8.71,-3.64,2.48,-0.11,-0.15,0.02,-7.625,5.375,2.75,0.368896484375,0.39892578125,-0.4642333984375,0.699462890625,-17.875,6.1875,-13.5625,8.83,-3.48,2.45
353.2,453527.124120729,28,3,3,3,2,8.67,-3.68,2.5,-0.15,-0.19,0.04,-7.8125,4.125,2.8125,0.369140625,0.39825439453125,-0.4647216796875,0.69940185546875,-17.875,6.1875,-13.5625,8.82,-3.49,2.45
353.21,453527.124120729,28,3,3,3,2,8.64,-3.66,2.49,-0.17,-0.17,0.03,-7.75,3.1875,2.5625,0.369384765625,0.397705078125,-0.4652099609375,0.69927978515625,-17.875,6.1875,-13.5625,8.82,-3.49,2.45
353.22,453527.154267607,28,3,3,3,3,8.63,-3.65,2.49,-0.18,-0.14,0.03,-7.5625,2.625,2.0625,0.36962890625,0.39715576171875,-0.4656982421875,0.69915771484375,-18.5625,5.5,-12.875,8.82,-3.5,2.45
353.23,453527.154267607,28,3,3,3,3,8.67,-3.66,2.47,-0.14,-0.15,0.01,-7.0625,2.4375,2.0,0.36981201171875,0.39666748046875,-0.46612548828125,0.69903564453125,-18.5625,5.5,-12.875,8.81,-3.51,2.45
353.24,453527.170221463,28,3,3,3,3,8.72,-3.67,2.41,-0.09,-0.15,-0.04,-6.375,1.9375,2.0625,0.36993408203125,0.39617919921875,-0.466552734375,0.69891357421875,-18.5625,5.5,-12.875,8.81,-3.52,2.45
353.25,453527.170221463,28,3,3,3,3,8.69,-3.69,2.48,-0.12,-0.16,0.02,-6.125,1.375,2.0625,0.37005615234375,0.39581298828125,-0.46697998046875,0.69879150390625,-18.5625,5.5,-12.875,8.81,-3.52,2.45
353.26,453527.186453079,28,3,3,3,3,8.7,-3.63,2.68,-0.11,-0.1,0.23,-6.5,0.375,1.75,0.37017822265625,0.39544677734375,-0.46746826171875,0.6986083984375,-18.5625,5.5,-12.875,8.81,-3.53,2.45
353.27,453527.186453079,28,3,3,3,3,8.67,-3.61,2.68,-0.13,-0.07,0.23,-7.4375,-0.6875,1.0,0.3714599609375,0.39434814453125,-0.4686279296875,0.69775390625,-18.875,6.875,-13.5625,8.81,-3.53,2.44
353.28,453527.215397457,28,3,3,3,3,8.65,-3.58,2.63,-0.15,-0.04,0.19,-7.625,-1.375,0.5625,0.37164306640625,0.39410400390625,-0.4691162109375,0.697509765625,-18.875,6.875,-13.5625,8.81,-3.54,2.44
353.29,453527.215397457,28,3,3,3,3,8.67,-3.61,2.59,-0.13,-0.06,0.16,-7.3125,-1.6875,0.0,0.371826171875,0.3939208984375,-0.4696044921875,0.69720458984375,-18.875,6.875,-13.5625,8.81,-3.54,2.43
353.3,453527.231889855,28,3,3,3,3,8.72,-3.65,2.51,-0.08,-0.09,0.08,-6.8125,-1.375,-0.125,0.37200927734375,0.3936767578125,-0.47003173828125,0.6968994140625,-18.875,6.875,-13.5625,8.81,-3.55,2.43
353.31,453527.231889855,28,3,3,3,3,8.75,-3.67,2.49,-0.05,-0.11,0.07,-6.25,-1.1875,-0.125,0.37213134765625,0.3935546875,-0.470458984375,0.6966552734375,-18.875,6.875,-13.5625,8.81,-3.55,2.42
353.32,453527.245454908,28,3,3,3,3,8.79,-3.68,2.44,-0.01,-0.12,0.02,-5.75,-0.8125,0.0,0.3739013671875,0.39227294921875,-0.4718017578125,0.69549560546875,-18.1875,7.25,-13.5625,8.81,-3.55,2.42
353.33,453527.245454908,28,3,3,3,3,8.79,-3.68,2.42,-0.01,-0.12,0.0,-5.25,0.0,0.0,0.37408447265625,0.39208984375,-0.47210693359375,0.6953125,-18.1875,7.25,-13.5625,8.81,-3.56,2.42
353.34,453527.275650536,28,3,3,3,3,8.73,-3.67,2.36,-0.07,-0.11,-0.05,-4.5,0.5625,-0.125,0.374267578125,0.391845703125,-0.47235107421875,0.69512939453125,-18.1875,7.25,-13.5625,8.81,-3.56,2.41
353.35,453527.275650536,28,3,3,3,3,8.7,-3.59,2.39,-0.1,-0.02,-0.02,-4.0625,0.875,-0.3125,0.37445068359375,0.39166259765625,-0.47259521484375,0.69500732421875,-18.1875,7.25,-13.5625,8.8,-3.56,2.41
353.36,453527.289883402,28,3,3,3,3,8.67,-3.52,2.44,-0.13,0.04,0.03,-4.375,1.125,-0.6875,0.37469482421875,0.3914794921875,-0.4727783203125,0.69488525390625,-18.1875,7.25,-13.5625,8.8,-3.56,2.41
353.37,453527.289883402,28,3,3,3,3,8.76,-3.52,2.45,-0.04,0.04,0.04,-5.125,1.0625,-1.3125,0.375,0.3912353515625,-0.47308349609375,0.69464111328125,-19.25,6.1875,-13.5625,8.8,-3.56,2.41
353.38,453527.305846633,28,3,3,3,3,8.76,-3.54,2.43,-0.04,0.02,0.02,-5.75,1.1875,-1.3125,0.3753662109375,0.39105224609375,-0.47332763671875,0.69439697265625,-19.25,6.1875,-13.5625,8.81,-3.56,2.41
353.39,453527.305846633,28,3,3,3,3,8.83,-3.58,2.41,0.02,-0.01,0.0,-5.875,1.5,-1.125,0.37567138671875,0.39080810546875,-0.47357177734375,0.69415283203125,-19.25,6.1875,-13.5625,8.81,-3.56,2.41
353.4,453527.334815854,28,3,3,3,3,8.83,-3.69,2.42,0.02,-0.12,0.01,-5.5625,1.9375,-0.625,0.3759765625,0.3905029296875,-0.473876953125,0.6939697265625,-19.25,6.1875,-13.5625,8.8,-3.56,2.41
353.41,453527.334815854,28,3,3,3,3,8.79,-3.82,2.43,-0.01,-0.25,0.02,-4.6875,2.625,-0.0625,0.37628173828125,0.39019775390625,-0.47406005859375,0.69384765625,-19.25,6.1875,-13.5625,8.8,-3.57,2.41
353.42,453527.349900283,28,3,3,3,3,8.72,-3.83,2.46,-0.07,-0.26,0.04,-3.5,3.4375,0.1875,0.37677001953125,0.38958740234375,-0.474365234375,0.69366455078125,-19.25,6.5625,-13.1875,8.8,-3.57,2.41
353.43,453527.349900283,28,3,3,3,3,8.72,-3.79,2.48,-0.07,-0.22,0.05,-2.4375,4.25,1.0625,0.376953125,0.38916015625,-0.47442626953125,0.69378662109375,-19.25,6.5625,-13.1875,8.8,-3.57,2.42
353.44,453527.367612108,28,3,3,3,3,8.66,-3.74,2.56,-0.13,-0.15,0.13,-1.625,4.0,1.375,0.3770751953125,0.3887939453125,-0.4744873046875,0.6939697265625,-19.25,6.5625,-13.1875,8.8,-3.58,2.42
353.45,453527.367612108,28,3,3,3,3,8.6,-3.69,2.48,-0.18,-0.1,0.05,-1.5625,3.5,1.6875,0.37713623046875,0.38836669921875,-0.47454833984375,0.694091796875,-19.25,6.5625,-13.1875,8.79,-3.58,2.43
353.46,453527.397130913,28,3,3,3,3,8.62,-3.69,2.39,-0.16,-0.1,-0.04,-2.375,3.0,2.25,0.377197265625,0.38800048828125,-0.47467041015625,0.69415283203125,-19.25,6.5625,-13.1875,8.79,-3.59,2.43
353.47,453527.397130913,28,3,3,3,3,8.65,-3.69,2.36,-0.13,-0.1,-0.07,-2.6875,2.625,2.625,0.377685546875,0.38726806640625,-0.47509765625,0.69403076171875,-18.875,6.5625,-13.1875,8.79,-3.59,2.43
353.48,453527.409804977,28,3,3,3,3,8.7,-3.71,2.35,-0.08,-0.11,-0.08,-3.0625,2.125,2.9375,0.37762451171875,0.38690185546875,-0.475341796875,0.69403076171875,-18.875,6.5625,-13.1875,8.78,-3.6,2.43
353.49,453527.409804977,28,3,3,3,3,8.69,-3.85,2.34,-0.08,-0.23,-0.09,-2.8125,1.375,3.3125,0.3775634765625,0.38653564453125,-0.47564697265625,0.694091796875,-18.875,6.5625,-13.1875,8.78,-3.61,2.43
353.5,453527.425424978,28,3,3,3,3,8.64,-3.92,2.41,-0.13,-0.3,-0.02,-2.5,0.875,3.375,0.37738037109375,0.38623046875,-0.4759521484375,0.69415283203125,-18.875,6.5625,-13.1875,8.78,-3.62,2.43
353.51,453527.425424978,28,3,3,3,3,8.57,-3.98,2.44,-0.2,-0.35,0.0,-2.25,0.6875,3.5,0.377197265625,0.3858642578125,-0.47625732421875,0.69427490234375,-18.875,6.5625,-13.1875,8.77,-3.63,2.43
353.52,453527.4550467,28,3,3,3,3,8.48,-3.97,2.44,-0.29,-0.33,0.0,-1.9375,0.4375,3.8125,0.3778076171875,0.38494873046875,-0.47711181640625,0.69390869140625,-18.875,7.25,-12.375,8.77,-3.64,2.43
353.53,453527.4550467,28,3,3,3,3,8.43,-3.85,2.41,-0.33,-0.2,-0.02,-1.75,0.125,4.3125,0.37750244140625,0.38458251953125,-0.4774169921875,0.69403076171875,-18.875,7.25,-12.375,8.76,-3.65,2.43
353.54,453527.470352795,28,3,3,3,3,8.43,-3.75,2.38,-0.33,-0.09,-0.04,-1.8125,-0.1875,4.5,0.377197265625,0.38427734375,-0.47772216796875,0.69415283203125,-18.875,7.25,-12.375,8.76,-3.66,2.43
353.55,453527.470352795,28,3,3,3,3,8.43,-3.69,2.36,-0.33,-0.02,-0.07,-2.1875,-1.125,4.8125,0.37689208984375,0.384033203125,-0.47808837890625,0.6942138671875,-18.875,7.25,-12.375,8.76,-3.67,2.43
353.56,453527.48502514,28,3,3,3,3,8.46,-3.65,2.31,-0.29,0.02,-0.1,-2.3125,-2.0,5.125,0.3765869140625,0.3837890625,-0.478515625,0.6942138671875,-18.875,7.25,-12.375,8.75,-3.68,2.42
353.57,453527.48502514,28,3,3,3,3,8.47,-3.71,2.26,-0.28,-0.02,-0.15,-2.375,-3.0625,5.1875,0.37689208984375,0.3831787109375,-0.4793701171875,0.69378662109375,-18.875,7.25,-12.375,8.75,-3.68,2.42
353.58,453527.514551029,28,3,3,3,3,8.5,-3.74,2.3,-0.24,-0.04,-0.1,-2.1875,-3.8125,5.1875,0.37646484375,0.38311767578125,-0.47979736328125,0.6937255859375,-18.875,7.25,-12.375,8.75,-3.69,2.41
353.59,453527.514551029,28,3,3,3,3,8.51,-3.76,2.33,-0.23,-0.05,-0.07,-1.8125,-4.3125,5.0,0.37603759765625,0.38311767578125,-0.480224609375,0.69366455078125,-18.875,7.25,-12.375,8.75,-3.7,2.4
353.6,453527.530971499,28,3,3,3,3,8.59,-3.8,2.33,-0.16,-0.09,-0.06,-1.25,-4.5,4.5625,0.3756103515625,0.38311767578125,-0.48065185546875,0.69366455078125,-18.875,7.25,-12.375,8.75,-3.71,2.39
353.61,453527.530971499,28,3,3,3,3,8.6,-3.82,2.31,-0.14,-0.1,-0.07,-0.6875,-4.9375,4.375,0.3751220703125,0.3831787109375,-0.48101806640625,0.693603515625,-18.875,7.25,-12.375,8.75,-3.72,2.38
353.62,453527.544610615,28,3,3,3,3,8.64,-3.83,2.33,-0.1,-0.1,-0.05,0.0,-4.3125,4.0625,0.37567138671875,0.382568359375,-0.48187255859375,0.69305419921875,-18.1875,7.25,-13.1875,8.75,-3.73,2.38
353.63,453527.544610615,28,3,3,3,3,8.68,-3.81,2.32,-0.06,-0.07,-0.04,0.5,-3.4375,3.8125,0.375244140625,0.382568359375,-0.48211669921875,0.69305419921875,-18.1875,7.25,-13.1875,8.74,-3.73,2.37
353.64,453527.574659837,28,3,3,3,3,8.71,-3.77,2.23,-0.03,-0.02,-0.13,1.0,-2.625,3.5625,0.3748779296875,0.38262939453125,-0.4822998046875,0.693115234375,-18.1875,7.25,-13.1875,8.74,-3.74,2.37
353.65,453527.574659837,28,3,3,3,3,8.64,-3.74,2.26,-0.1,0.0,-0.1,1.5625,-1.9375,3.1875,0.37457275390625,0.38262939453125,-0.482421875,0.6932373046875,-18.1875,7.25,-13.1875,8.74,-3.74,2.37
353.66,453527.589691453,28,3,3,3,3,8.58,-3.71,2.3,-0.15,0.03,-0.06,2.0625,-1.5,2.4375,0.374267578125,0.3826904296875,-0.482421875,0.693359375,-18.1875,7.25,-13.1875,8.74,-3.75,2.36
353.67,453527.589691453,28,3,3,3,3,8.49,-3.66,2.33,-0.25,0.08,-0.03,2.4375,-1.4375,1.8125,0.37371826171875,0.38299560546875,-0.48223876953125,0.693603515625,-20.0625,6.5625,-13.5625,8.74,-3.75,2.36
353.68,453527.605067496,28,3,3,3,3,8.49,-3.7,2.31,-0.25,0.04,-0.05,2.4375,-1.6875,1.0,0.37353515625,0.38311767578125,-0.482177734375,0.69366455078125,-20.0625,6.5625,-13.5625,8.74,-3.75,2.36
353.69,453527.605067496,28,3,3,3,3,8.52,-3.71,2.26,-0.22,0.04,-0.09,2.375,-2.125,0.3125,0.37335205078125,0.38330078125,-0.48211669921875,0.6937255859375,-20.0625,6.5625,-13.5625,8.74,-3.75,2.36
353.7,453527.651079844,28,3,3,3,3,8.53,-3.74,2.34,-0.21,0.01,-0.02,2.0,-2.5625,-0.25,0.3731689453125,0.383544921875,-0.4820556640625,0.6937255859375,-20.0625,6.5625,-13.5625,8.74,-3.75,2.36
353.71,453527.651079844,28,3,3,3,3,8.59,-3.85,2.45,-0.15,-0.1,0.09,1.4375,-2.875,-0.6875,0.373046875,0.3837890625,-0.4820556640625,0.69366455078125,-20.0625,6.5625,-13.5625,8.74,-3.75,2.36
353.72,453527.657945314,28,3,3,3,3,8.68,-3.93,2.38,-0.06,-0.18,0.02,1.4375,-2.8125,-1.375,0.3729248046875,0.384033203125,-0.4820556640625,0.693603515625,-19.25,6.875,-12.0625,8.74,-3.74,2.35
353.73,453527.657945314,28,3,3,3,3,8.78,-3.98,2.32,0.03,-0.23,-0.03,1.5625,-2.0625,-1.8125,0.37286376953125,0.38421630859375,-0.48199462890625,0.69354248046875,-19.25,6.875,-12.0625,8.75,-3.74,2.35
